month_year,handle,sentiment,twitter_engagementent,personality:openness,personality:extraversion,personality:agreeableness,personality:conscientiousness,political:Libertarian,political:Liberal,political:Green,political:Conservative,personas:advocate,personas:debater,personas:mediator,personas:consul,personas:executive,personas:adventurer,personas:logistician,personas:commander,personas:entrepreneur,personas:logician,personas:protagonist,personas:architect,personas:campaigner,personas:entertainer,personas:defender,personas:virtuoso,emotion:anger,emotion:joy,emotion:fear,emotion:sadness,emotion:surprise
April2017,HackSentivents,0.769583724125,0.6016427064250001,0.5747115596750001,0.53028716475,0.5119052644250001,0.48940510085,0.22571206465000004,0.17206915374999998,0.18667624230000002,0.4155425131,0.073704908775,0.083309913425,0.06628448842500001,0.055128015625,0.0507008145,0.042961903425,0.04469742745,0.089948288025,0.045903561725,0.070159164975,0.08487658807500001,0.076989241225,0.07748247635000001,0.0496953425,0.048285785100000006,0.039872078625,0.152700139225,0.427286043775,0.25203751212500003,0.07951863435,0.088457653775
